SpinCore CPMG NMR\NQR Experiment
Spectrometer Frequency (MHz): 29.9016
Spectral Width (kHz): 100.0
Number of Acquisition Points: 12114.0
90 Degree Pulse-Width (us): 1.5
90 Degree Pulse Phase (Degrees): 0.00
Transient Delay (us): 15.00
Tau (ms): 1.00
Points Per Echo: 0.0
Number of Echoes: 60.0
Repetition Delay (s): 
Number of Scans: 100.0
ADC Clock Frequency (MHz): 75.00
Blanking Bit: 2.0
Deblank Delay: 3000.00
Output Amplitude Scaling: 1.00
Bypass FIR: Yes
 
Time (s), Magnitude Data
0.0616100, 49716.4378953
0.0616200, 78089.3432998
0.0616300, 52756.0182823
0.0616400, 70278.8227918
0.0616500, 57909.3904993
0.0616600, 91852.3778952
0.0616700, 62099.0773281
0.0616800, 72011.8859217
0.0616900, 89233.5421745
0.0617000, 86815.8206895
0.0617100, 72735.1115556
0.0617200, 106767.2009561
0.0617300, 88410.1124589
0.0617400, 148213.8730619
0.0617500, 86292.3665512
0.0617600, 121921.5031485
0.0617700, 121062.1554822
0.0617800, 120325.4610006
0.0617900, 123569.9064498
0.0618000, 154658.5521463
0.0618100, 130192.2477608
0.0618200, 165220.4477206
0.0618300, 137760.6578418
0.0618400, 160264.4518788
0.0618500, 179138.2868847
0.0618600, 188815.5635137
0.0618700, 186195.6945716
0.0618800, 193389.1455925
0.0618900, 197240.2636634
0.0619000, 238512.7907681
0.0619100, 217541.6070663
0.0619200, 272098.1801648
0.0619300, 296751.0124414
0.0619400, 316487.0618556
0.0619500, 330213.0249218
0.0619600, 398586.6962582
0.0619700, 458578.6121703
0.0619800, 494945.5461462
0.0619900, 589739.6912028
0.0620000, 691861.8206550
0.0620100, 806483.7694151
0.0620200, 986562.0168591
0.0620300, 1150226.7017880
0.0620400, 1370448.4664408
0.0620500, 1550544.6164474
0.0620600, 1720632.8667920
0.0620700, 1775646.2626058
0.0620800, 1818483.4893531
0.0620900, 1781328.3147460
0.0621000, 1735861.5188491
0.0621100, 1607409.2717777
0.0621200, 1425797.8308933
0.0621300, 1185633.5035604
0.0621400, 1005073.2416779
0.0621500, 844970.2926074
0.0621600, 683624.3103226
0.0621700, 613274.3665440
0.0621800, 574848.5645959
0.0621900, 475277.4402978
0.0622000, 459170.8583872
0.0622100, 381571.6755788
0.0622200, 356390.7587045
0.0622300, 295345.4684552
0.0622400, 279883.8704767
0.0622500, 256204.7592083
0.0622600, 189882.5271582
0.0622700, 212122.7383969
0.0622800, 191291.0193396
0.0622900, 152993.8415525
0.0623000, 159908.8064523
0.0623100, 129884.6410974
0.0623200, 163163.1280805
0.0623300, 141065.8337408
0.0623400, 140661.2876736
0.0623500, 97879.6258779
0.0623600, 169765.4520949
0.0623700, 84491.5836045
0.0623800, 134083.1473154
0.0623900, 99057.2647008
0.0624000, 128788.0314703
0.0624100, 127101.7427929
0.0624200, 91437.4977020
0.0624300, 96174.5570148
0.0624400, 122464.5831455
0.0624500, 61522.6948776
0.0624600, 107002.0098690
0.0624700, 79143.6087944
0.0624800, 104760.7212652
0.0624900, 46619.2359011
0.0625000, 95951.2952544
0.0625100, 80546.9400660
0.0625200, 42698.0213710
0.0625300, 79012.2354386
0.0625400, 36121.0977131
0.0625500, 47397.3979982
0.0625600, 68443.2594271
0.0625700, 35425.2220035
0.0625800, 15463.9090789
0.0625900, 65341.2084446
0.0626000, 22890.3632562
0.0626100, 31390.3612754
0.0626200, 15790.7493489
0.0626300, 10949.3022609
0.0626400, 13368.8351400
0.0626500, 34661.5224709
0.0626600, 15213.8378130
0.0626700, 21087.5709602
0.0626800, 10310.1860313
0.0626900, 16008.7357714
0.0627000, 35038.6719069
0.0627100, 44921.5692624
0.0627200, 17829.3568308
0.0627300, 22686.2270993
0.0627400, 33527.4281298
0.0627500, 29398.1390057
0.0627600, 21553.6638417
0.0627700, 29441.3210471
0.0627800, 17368.6772093
0.0627900, 32299.5629073
0.0628000, 12752.2694843
0.0628100, 35609.6326575
0.0628200, 44848.9800664
0.0628300, 37378.2606604
0.0628400, 56035.8332498
0.0628500, 26176.4178795
0.0628600, 31636.6315527
0.0628700, 48409.1268461
0.0628800, 33510.5672438
0.0628900, 33586.5802516
0.0629000, 28698.1429713
0.0629100, 35512.5605948
0.0629200, 40726.0658670
0.0629300, 26613.2075669
0.0629400, 46221.5586929
0.0629500, 64014.7002258
0.0629600, 66219.8067197
0.0629700, 56407.8957948
0.0629800, 71512.7887374
0.0629900, 72031.7418504
0.0630000, 81557.8092153
0.0630100, 121806.2741241
0.0630200, 162751.5190282
0.0630300, 234007.8818950
0.0630400, 318386.5041769
0.0630500, 376716.3354316
0.0630600, 402913.2108494
0.0630700, 447329.3181047
0.0630800, 10050324.4657240
0.0630900, 1455784.3330195
0.0631000, 317446.4478459
0.0631100, 173012.0033206
0.0631200, 434913.3553997
0.0631300, 410768.2662390
0.0631400, 269098.4713242
0.0631500, 175551.7098208
0.0631600, 143136.4792986
0.0631700, 106932.3055582
0.0631800, 103704.2673857
0.0631900, 90302.5086805
0.0632000, 100661.7534171
0.0632100, 82727.3886026
0.0632200, 64577.1106895
0.0632300, 93495.4635531
0.0632400, 46398.6931389
0.0632500, 43413.8897589
0.0632600, 77752.6749186
0.0632700, 52903.1729578
0.0632800, 56311.8985739
0.0632900, 56217.2313797
0.0633000, 45008.6096764
0.0633100, 35802.1449218
0.0633200, 27948.5704286
0.0633300, 48189.6376621
0.0633400, 26813.9650555
0.0633500, 20577.1117750
0.0633600, 46417.4415926
0.0633700, 28237.6330453
0.0633800, 18582.2771748
0.0633900, 27885.8438997
0.0634000, 13738.4437619
0.0634100, 19850.2403008
0.0634200, 15395.0909383
0.0634300, 22500.9516688
0.0634400, 7694.0151417
0.0634500, 24578.7791804
0.0634600, 19966.5028485
0.0634700, 10562.4031830
0.0634800, 10308.1191301
0.0634900, 19765.9796873
0.0635000, 9675.6986828
0.0635100, 22714.3655205
0.0635200, 46958.2406080
0.0635300, 26307.8190848
0.0635400, 27457.8108741
0.0635500, 29379.4102221
0.0635600, 43928.3169379
0.0635700, 46828.2024532
0.0635800, 44628.5503350
0.0635900, 50124.5813748
0.0636000, 78424.2023485
0.0636100, 24962.3564593
0.0636200, 66916.6209697
0.0636300, 60924.5730802
0.0636400, 92051.4823618
0.0636500, 77658.5129976
0.0636600, 73609.4022867
0.0636700, 95976.1517514
0.0636800, 85355.0686486
0.0636900, 98217.9789855
0.0637000, 86313.3275746
0.0637100, 96941.1536242
0.0637200, 111796.0117804
0.0637300, 95066.1473133
0.0637400, 119450.6108858
0.0637500, 123268.9115390
0.0637600, 125862.7663330
0.0637700, 130788.7644142
0.0637800, 132379.3499455
0.0637900, 126090.4590919
0.0638000, 147230.2841164
0.0638100, 128133.6532883
0.0638200, 148683.9940074
0.0638300, 124635.2284388
0.0638400, 129133.9905215
0.0638500, 139379.7232384
0.0638600, 160455.7863619
0.0638700, 165708.0083671
0.0638800, 176173.7443577
0.0638900, 198636.2101632
0.0639000, 222433.4594705
0.0639100, 244652.3135758
0.0639200, 273201.0756000
0.0639300, 296448.6617275
0.0639400, 350504.0325303
0.0639500, 377398.8291940
0.0639600, 433659.9964131
0.0639700, 445656.5579378
0.0639800, 510815.6931076
0.0639900, 563846.6322414
0.0640000, 609446.3449599
0.0640100, 721518.8091810
0.0640200, 859652.3051420
0.0640300, 1048782.1255246
0.0640400, 1216353.4679771
0.0640500, 1434442.9932660
0.0640600, 1616375.0075301
0.0640700, 1704063.3140494
0.0640800, 1751049.4989371
0.0640900, 1791211.9695145
0.0641000, 1740965.3978724
0.0641100, 1615883.9934132
0.0641200, 1465926.1391370
0.0641300, 1273537.5869797
0.0641400, 1088691.7838920
0.0641500, 912569.4966330
0.0641600, 757361.3428873
0.0641700, 628533.4072084
0.0641800, 568655.7378458
0.0641900, 451029.7788672
0.0642000, 402431.1580295
0.0642100, 388069.9840196
0.0642200, 310999.7255063
0.0642300, 268055.6785539
0.0642400, 251540.9531369
0.0642500, 241135.8918888
0.0642600, 188815.0020417
0.0642700, 230963.0765512
0.0642800, 181102.6462590
0.0642900, 195597.7176580
0.0643000, 175056.7842416
0.0643100, 201077.6151167
0.0643200, 146381.7726700
0.0643300, 172832.8060583
0.0643400, 128580.0779670
0.0643500, 146065.0964604
0.0643600, 152249.0073695
0.0643700, 104104.2771167
0.0643800, 131400.5567492
0.0643900, 103184.1738107
0.0644000, 113939.6199748
0.0644100, 92363.9256528
0.0644200, 100766.9191154
0.0644300, 100695.6295874
0.0644400, 106151.7612901
0.0644500, 78830.4134519
0.0644600, 79526.6973349
0.0644700, 67127.1991148
0.0644800, 76834.5776913
0.0644900, 56526.4226093
0.0645000, 55802.8545865
0.0645100, 54790.1514234
0.0645200, 68049.5984117
0.0645300, 66894.4780980
0.0645400, 25131.9887395
0.0645500, 53121.3603177
0.0645600, 36471.4228541
0.0645700, 55097.7259150
0.0645800, 62023.7748771
0.0645900, 41500.7001869
0.0646000, 57411.0322238
0.0646100, 30161.2617939
0.0646200, 36922.3514148
0.0646300, 54829.5536732
0.0646400, 19219.4278791
0.0646500, 38580.3540678
0.0646600, 21534.9948920
0.0646700, 57248.5770304
0.0646800, 37651.0184192
0.0646900, 68601.3430772
0.0647000, 21976.2317516
0.0647100, 15384.2788911
0.0647200, 49135.7930332
0.0647300, 11855.8442972
0.0647400, 36063.5930129
0.0647500, 17502.9761184
0.0647600, 7072.8271575
0.0647700, 44998.8242069
0.0647800, 44734.6564198
0.0647900, 23932.1068024
0.0648000, 22674.7402190
0.0648100, 43834.4106040
0.0648200, 36036.7436098
0.0648300, 44851.8481448
0.0648400, 18888.8306944
0.0648500, 34518.0635900
0.0648600, 45782.0361386
0.0648700, 54159.2347435
0.0648800, 41476.0612040
0.0648900, 59887.2718697
0.0649000, 44118.7590147
0.0649100, 80556.8985562
0.0649200, 35211.1477376
0.0649300, 53354.7449155
0.0649400, 39843.8883770
0.0649500, 78706.7022623
0.0649600, 24354.7363977
0.0649700, 84530.1348987
0.0649800, 65911.0927917
0.0649900, 48842.6480957
0.0650000, 90039.7917034
0.0650100, 114142.0834311
0.0650200, 158070.6256899
0.0650300, 191826.8474041
0.0650400, 266990.6966113
0.0650500, 328786.9646945
0.0650600, 380119.7651504
0.0650700, 401279.0096940
0.0650800, 13903633.7908575
0.0650900, 6936973.1127351
0.0651000, 151803.3648408
0.0651100, 190962.8052606
0.0651200, 311373.3209927
0.0651300, 582381.0550430
0.0651400, 244800.0751818
0.0651500, 208324.3842017
0.0651600, 138534.2515950
0.0651700, 117293.6015731
0.0651800, 97679.7164052
0.0651900, 74504.8214547
0.0652000, 77758.9101068
0.0652100, 75905.3911261
0.0652200, 54621.3958262
0.0652300, 27314.1446141
0.0652400, 67624.2476779
0.0652500, 39345.7771050
0.0652600, 62884.7834854
0.0652700, 16407.6792996
0.0652800, 40275.9800377
0.0652900, 44061.9526803
0.0653000, 14427.9547061
0.0653100, 44366.4170742
0.0653200, 30164.0629226
0.0653300, 26753.8656833
0.0653400, 37588.6111741
0.0653500, 17408.0482823
0.0653600, 31023.7758179
0.0653700, 19936.5315188
0.0653800, 24257.7687556
0.0653900, 16941.8653636
0.0654000, 30536.0414101
0.0654100, 29262.5439940
0.0654200, 9712.2003686
0.0654300, 38535.2188524
0.0654400, 16644.7330108
0.0654500, 35095.3034180
0.0654600, 17290.9942166
0.0654700, 28972.6788889
0.0654800, 5373.4517770
0.0654900, 22759.6404409
0.0655000, 41487.1825026
0.0655100, 38654.4030739
0.0655200, 36534.3122284
0.0655300, 35571.0727558
0.0655400, 31138.7932008
0.0655500, 60995.1501761
0.0655600, 46931.5205059
0.0655700, 31575.2178932
0.0655800, 44063.9282180
0.0655900, 65393.9931874
0.0656000, 51691.8705020
0.0656100, 37252.0569365
0.0656200, 73675.2682045
0.0656300, 32200.8835438
0.0656400, 63527.3657332
0.0656500, 53117.7884799
0.0656600, 81486.0405775
0.0656700, 63937.4397360
0.0656800, 59864.1226863
0.0656900, 72356.6965111
0.0657000, 88212.1967134
0.0657100, 83131.8199548
0.0657200, 95929.0739661
0.0657300, 97183.3862859
0.0657400, 76040.9129417
0.0657500, 114515.1112867
0.0657600, 83076.5303621
0.0657700, 87419.3964404
0.0657800, 113471.1619135
0.0657900, 130569.4433817
0.0658000, 99351.7310770
0.0658100, 113528.2182367
0.0658200, 132695.1942649
0.0658300, 139123.3561484
0.0658400, 135287.8391911
0.0658500, 169658.3622490
0.0658600, 132577.2887715
0.0658700, 171967.2591687
0.0658800, 167609.2094904
0.0658900, 171980.5578111
0.0659000, 177115.2793522
0.0659100, 186728.6791899
0.0659200, 209946.0552261
0.0659300, 217356.7782058
0.0659400, 251118.0256075
0.0659500, 278239.6450724
0.0659600, 376070.3558059
0.0659700, 370423.3497783
0.0659800, 469678.5276176
0.0659900, 528078.6423488
0.0660000, 581841.5406432
0.0660100, 703630.9946115
0.0660200, 822318.1728340
0.0660300, 948473.0938519
0.0660400, 1191800.9787532
0.0660500, 1388019.9273786
0.0660600, 1539883.0224592
0.0660700, 1675051.0328494
0.0660800, 1690487.4936278
0.0660900, 1746145.5616603
0.0661000, 1687554.9528392
0.0661100, 1624944.3512961
0.0661200, 1467392.9571182
0.0661300, 1273666.1433241
0.0661400, 1089885.5877614
0.0661500, 895923.0133455
0.0661600, 766176.2751286
0.0661700, 650060.1934729
0.0661800, 555454.9450360
0.0661900, 500438.9475221
0.0662000, 460443.6722336
0.0662100, 421840.6059414
0.0662200, 365200.0423138
0.0662300, 357148.8107806
0.0662400, 307642.2484283
0.0662500, 302731.9846002
0.0662600, 261646.3787194
0.0662700, 243752.1185795
0.0662800, 185593.2172926
0.0662900, 209005.4827080
0.0663000, 169561.5003148
0.0663100, 155218.5412411
0.0663200, 167823.5605778
0.0663300, 132435.8292608
0.0663400, 152173.7239342
0.0663500, 137332.2664963
0.0663600, 145073.5304940
0.0663700, 118232.3739506
0.0663800, 149563.1377713
0.0663900, 113499.6428408
0.0664000, 152546.6910031
0.0664100, 103962.5220212
0.0664200, 115196.9186133
0.0664300, 109393.4336055
0.0664400, 98275.6820073
0.0664500, 106868.7758936
0.0664600, 92368.3582294
0.0664700, 91555.6054210
0.0664800, 70118.4096939
0.0664900, 111389.0756942
0.0665000, 71044.8327818
0.0665100, 57208.9041409
0.0665200, 83819.4577887
0.0665300, 65197.1510497
0.0665400, 43092.6075447
0.0665500, 63552.0200308
0.0665600, 74290.7701737
0.0665700, 47777.1236053
0.0665800, 42554.1688322
0.0665900, 49245.4177868
0.0666000, 48787.2510498
0.0666100, 4388.1371902
0.0666200, 49580.0736688
0.0666300, 40644.6144649
0.0666400, 39944.4280219
0.0666500, 7786.9045198
0.0666600, 18058.2210918
0.0666700, 8856.7841229
0.0666800, 25948.8426139
0.0666900, 15916.3197065
0.0667000, 35223.8487392
0.0667100, 13458.2668275
0.0667200, 24984.8602358
0.0667300, 18985.0955489
0.0667400, 23329.1814044
0.0667500, 30169.7108040
0.0667600, 14485.8778471
0.0667700, 31933.4861548
0.0667800, 23847.9109358
0.0667900, 35833.4859175
0.0668000, 28145.5563988
0.0668100, 26926.9906414
0.0668200, 39135.1713552
0.0668300, 46408.7940158
0.0668400, 32983.4697993
0.0668500, 49046.1424579
0.0668600, 16163.1649438
0.0668700, 50129.2400202
0.0668800, 24188.4869308
0.0668900, 62445.1994312
0.0669000, 38763.8719557
0.0669100, 67011.8889153
0.0669200, 46235.9276862
0.0669300, 75070.4002920
0.0669400, 46166.5103403
0.0669500, 70712.7582265
0.0669600, 89177.4623377
0.0669700, 64466.9004218
0.0669800, 86016.6272589
0.0669900, 87107.3647862
0.0670000, 98407.5704608
0.0670100, 111080.0731950
0.0670200, 169266.2144316
0.0670300, 202375.0997949
0.0670400, 250624.4912254
0.0670500, 327835.2327161
0.0670600, 413849.4833403
0.0670700, 388169.3010144
0.0670800, 1257418.4329888
0.0670900, 11595584.6969354
0.0671000, 221060.3709963
0.0671100, 245371.6219329
0.0671200, 384522.2194269
0.0671300, 452137.9058750
0.0671400, 262611.4999177
0.0671500, 214201.1347916
0.0671600, 146765.2566584
0.0671700, 124734.7550124
0.0671800, 103856.3170924
0.0671900, 86741.6985077
0.0672000, 102476.7390972
0.0672100, 89538.6740632
0.0672200, 64845.5044008
0.0672300, 89327.6611638
0.0672400, 61216.8476892
0.0672500, 52382.8633143
0.0672600, 78245.4097376
0.0672700, 41697.3095055
0.0672800, 51062.0869139
0.0672900, 48462.2574794
0.0673000, 37343.0650188
0.0673100, 32528.4019896
0.0673200, 47007.5626788
0.0673300, 43208.2663387
0.0673400, 18587.6508736
0.0673500, 26326.8652521
0.0673600, 23749.8301889
0.0673700, 35440.6497965
0.0673800, 19364.7359135
0.0673900, 22576.9512557
0.0674000, 13998.3305433
0.0674100, 18211.6556084
0.0674200, 38983.0858194
0.0674300, 22925.4794715
0.0674400, 21479.2231703
0.0674500, 38122.1118250
0.0674600, 31670.5010538
0.0674700, 17261.5963341
0.0674800, 11416.4549664
0.0674900, 33459.5037919
0.0675000, 26824.1143190
0.0675100, 35171.4568507
0.0675200, 45231.1394064
0.0675300, 36778.8048202
0.0675400, 30006.5921424
0.0675500, 36310.2051357
0.0675600, 34459.4879242
0.0675700, 76233.0754988
0.0675800, 48611.6657295
0.0675900, 17886.7657222
0.0676000, 58722.1793873
0.0676100, 70157.4185742
0.0676200, 56046.7037389
0.0676300, 70297.5978608
0.0676400, 43532.7312490
0.0676500, 70098.9273313
0.0676600, 61444.8116361
0.0676700, 70832.5843239
0.0676800, 70140.0080981
0.0676900, 94374.5187749
0.0677000, 74523.3781977
0.0677100, 104149.9919971
0.0677200, 70873.6352179
0.0677300, 105827.6438035
0.0677400, 90273.2823930
0.0677500, 145458.0435521
0.0677600, 117067.4223215
0.0677700, 118130.2423768
0.0677800, 112954.6479123
0.0677900, 135861.1137486
0.0678000, 141567.8476632
0.0678100, 131102.7011354
0.0678200, 119895.9588518
0.0678300, 144832.3479061
0.0678400, 137645.3690685
0.0678500, 140329.3574132
0.0678600, 137351.4175719
0.0678700, 179738.4353025
0.0678800, 145526.5201432
0.0678900, 186532.0054387
0.0679000, 198531.6548362
0.0679100, 232703.4551183
0.0679200, 233962.0594199
0.0679300, 287599.5624910
0.0679400, 299712.7658693
0.0679500, 333306.0422525
0.0679600, 336434.1430295
0.0679700, 388574.1573149
0.0679800, 425221.5518362
0.0679900, 503029.9781146
0.0680000, 562801.1145156
0.0680100, 646644.4339898
0.0680200, 747869.2001065
0.0680300, 926149.2952133
0.0680400, 1082428.9222910
0.0680500, 1306845.4473655
0.0680600, 1455188.1888873
0.0680700, 1599505.2475253
0.0680800, 1662851.3779123
0.0680900, 1691534.7846950
0.0681000, 1660135.5239814
0.0681100, 1595645.4320898
0.0681200, 1500120.2877969
0.0681300, 1277381.7371080
0.0681400, 1104077.6033328
0.0681500, 965322.9431625
0.0681600, 756667.9348096
0.0681700, 687697.9420945
0.0681800, 553733.4404973
0.0681900, 508205.5201993
0.0682000, 449958.8845006
0.0682100, 357893.1930311
0.0682200, 363206.9792501
0.0682300, 334727.5742122
0.0682400, 229249.2162909
0.0682500, 222596.9659317
0.0682600, 213819.5989941
0.0682700, 194045.5575632
0.0682800, 170933.5924767
0.0682900, 183021.5571675
0.0683000, 142896.0454771
0.0683100, 184101.9234473
0.0683200, 128254.9720050
0.0683300, 132416.6649822
0.0683400, 160224.1089006
0.0683500, 114999.5236947
0.0683600, 126766.9835762
0.0683700, 149547.0414184
0.0683800, 83918.0244346
0.0683900, 110346.8402674
0.0684000, 114053.9514879
0.0684100, 92668.7423946
0.0684200, 98763.6148589
0.0684300, 89336.9917839
0.0684400, 92676.5853708
0.0684500, 94921.8752133
0.0684600, 83686.9461864
0.0684700, 76417.5670903
0.0684800, 75776.3216381
0.0684900, 91526.1198238
0.0685000, 69652.1777405
0.0685100, 55147.6279454
0.0685200, 69038.1092224
0.0685300, 62229.2568652
0.0685400, 32836.0893683
0.0685500, 48060.4734475
0.0685600, 75956.9210606
0.0685700, 28593.8304534
0.0685800, 35968.9169840
0.0685900, 47659.7507442
0.0686000, 36975.9331593
0.0686100, 30162.6634434
0.0686200, 17986.3842948
0.0686300, 16392.3770698
0.0686400, 31138.4313831
0.0686500, 6027.4181869
0.0686600, 952.3119237
0.0686700, 27216.2204944
0.0686800, 43858.5641010
0.0686900, 18165.3452761
0.0687000, 32888.5693365
0.0687100, 13598.7192412
0.0687200, 26048.4091069
0.0687300, 36123.0902609
0.0687400, 16585.0827553
0.0687500, 10130.5401633
0.0687600, 32237.7717127
0.0687700, 33664.0707729
0.0687800, 27920.1126789
0.0687900, 33736.6899680
0.0688000, 27031.1873953
0.0688100, 8084.6585580
0.0688200, 42510.8254448
0.0688300, 26033.8230961
0.0688400, 70907.5023957
0.0688500, 17956.0639339
0.0688600, 41112.1765417
0.0688700, 34984.5344402
0.0688800, 58293.1433361
0.0688900, 27480.5150061
0.0689000, 67838.1021551
0.0689100, 29391.0011398
0.0689200, 59045.4984059
0.0689300, 43395.8383834
0.0689400, 62640.5762585
0.0689500, 50412.0501468
0.0689600, 70167.2147160
0.0689700, 76269.0956089
0.0689800, 90831.6953051
0.0689900, 73970.0320197
0.0690000, 113025.4486211
0.0690100, 125515.0834282
0.0690200, 164744.6865577
0.0690300, 243108.3748969
0.0690400, 320989.9521667
0.0690500, 361317.2307682
0.0690600, 449118.1387174
0.0690700, 491057.7177288
0.0690800, 494081.0578286
0.0690900, 12369695.5916486
0.0691000, 642380.4841533
0.0691100, 307276.2720501
0.0691200, 505846.6110749
0.0691300, 215440.3329973
0.0691400, 286097.2879022
0.0691500, 294710.6427345
0.0691600, 237145.8339862
0.0691700, 155178.7596612
0.0691800, 159600.6543470
0.0691900, 95758.1303493
0.0692000, 112656.4726680
0.0692100, 115996.1931315
0.0692200, 80008.7209059
0.0692300, 80966.5068593
0.0692400, 78140.8014100
0.0692500, 60045.0296777
0.0692600, 76922.0643509
0.0692700, 75021.9864306
0.0692800, 36793.8462382
0.0692900, 51755.3276195
0.0693000, 48253.5394039
0.0693100, 33025.2879624
0.0693200, 53647.7309865
0.0693300, 41235.8030842
0.0693400, 40520.3237031
0.0693500, 24513.3666802
0.0693600, 11120.4894227
0.0693700, 62477.2483469
0.0693800, 25115.8018188
0.0693900, 23523.6145394
0.0694000, 7436.3868915
0.0694100, 9514.3115883
0.0694200, 5055.0917895
0.0694300, 22205.8198002
0.0694400, 19426.2372322
0.0694500, 15793.5288647
0.0694600, 30630.4297227
0.0694700, 3715.3849060
0.0694800, 10007.9933054
0.0694900, 24349.3515314
0.0695000, 14269.6901508
0.0695100, 23265.6216122
0.0695200, 40967.3475099
0.0695300, 22206.5248519
0.0695400, 18854.0288002
0.0695500, 37679.3953375
0.0695600, 31597.5406796
0.0695700, 35150.0101991
0.0695800, 40060.9426374
0.0695900, 37318.0151669
0.0696000, 55589.9946573
0.0696100, 46824.1190520
0.0696200, 46637.3585230
0.0696300, 70713.4016435
0.0696400, 69592.4320598
0.0696500, 72509.8079573
0.0696600, 76790.2640964
0.0696700, 81104.1581486
0.0696800, 66198.7290890
0.0696900, 79674.1798075
0.0697000, 100161.6872961
0.0697100, 82831.6970066
0.0697200, 97264.0559559
0.0697300, 88030.2633076
0.0697400, 102421.6770855
0.0697500, 102367.1699814
0.0697600, 91067.0748240
0.0697700, 112613.4454228
0.0697800, 98868.4510903
0.0697900, 112882.9086487
0.0698000, 117253.4507808
0.0698100, 120890.7687212
0.0698200, 130533.3760576
0.0698300, 138371.3824821
0.0698400, 134159.8204009
0.0698500, 127485.0970781
0.0698600, 146536.6167550
0.0698700, 148338.7158668
0.0698800, 174879.8585687
0.0698900, 168230.4605147
0.0699000, 180762.2494328
0.0699100, 178912.5707434
0.0699200, 214702.6788934
0.0699300, 273062.8081962
0.0699400, 252704.1857390
0.0699500, 312385.6466933
0.0699600, 343061.5396645
0.0699700, 415009.5723812
0.0699800, 428097.3965782
0.0699900, 514879.4484974
0.0700000, 537656.8792129
0.0700100, 652439.7051927
0.0700200, 674186.5462029
0.0700300, 880949.3799771
0.0700400, 1027936.9797205
0.0700500, 1227958.5697950
0.0700600, 1377606.8629591
0.0700700, 1515320.4447367
0.0700800, 1600464.1255836
0.0700900, 1646834.2326221
0.0701000, 1656419.5224284
0.0701100, 1586594.5665686
0.0701200, 1483685.3656773
0.0701300, 1306375.6027636
0.0701400, 1123348.7228038
0.0701500, 943498.2537398
0.0701600, 805488.3081510
0.0701700, 649618.7400568
0.0701800, 563564.3491963
0.0701900, 480038.4953657
0.0702000, 431114.0160155
0.0702100, 367702.5126390
0.0702200, 326072.1537160
0.0702300, 293063.3777684
0.0702400, 284764.7163835
0.0702500, 236497.6706016
0.0702600, 225936.9745792
0.0702700, 196128.5419438
0.0702800, 185208.4743768
0.0702900, 185343.2510910
0.0703000, 179694.3567867
0.0703100, 147856.8634119
0.0703200, 128782.2816151
0.0703300, 157865.2557246
0.0703400, 120874.8049885
0.0703500, 133291.5086643
0.0703600, 117798.3656805
0.0703700, 110084.3506408
0.0703800, 131245.1156044
0.0703900, 115185.1738419
0.0704000, 110702.2020558
0.0704100, 112670.6272859
0.0704200, 89486.4629427
0.0704300, 108244.4821781
0.0704400, 90095.7040763
0.0704500, 94954.5755506
0.0704600, 76577.6762836
0.0704700, 69611.3061578
0.0704800, 62936.3055239
0.0704900, 59091.0491107
0.0705000, 70966.2950139
0.0705100, 47325.1567879
0.0705200, 59038.3860213
0.0705300, 33872.9421515
0.0705400, 46160.8508262
0.0705500, 34355.0389463
0.0705600, 58463.2343358
0.0705700, 37567.5383942
0.0705800, 24887.9848320
0.0705900, 39971.9405583
0.0706000, 40453.5333685
0.0706100, 26055.1518514
0.0706200, 38423.5011939
0.0706300, 33005.7120208
0.0706400, 25550.3240293
0.0706500, 28915.1669025
0.0706600, 55489.0985510
0.0706700, 25195.4529628
0.0706800, 20758.4239527
0.0706900, 16383.2931061
0.0707000, 7847.3988047
0.0707100, 17668.6972072
0.0707200, 8662.7434454
0.0707300, 26114.6668751
0.0707400, 25464.9750245
0.0707500, 17318.3101081
0.0707600, 7140.2628103
0.0707700, 39506.6514020
0.0707800, 48255.5492767
0.0707900, 19808.3861281
0.0708000, 30641.3564484
0.0708100, 22572.4146914
0.0708200, 30344.1359409
0.0708300, 35058.5365639
0.0708400, 34058.1441949
0.0708500, 51854.7895956
0.0708600, 49143.8716525
0.0708700, 26887.4963133
0.0708800, 51273.8165539
0.0708900, 43271.1717891
0.0709000, 52943.2298599
0.0709100, 61378.9478975
0.0709200, 54005.2845285
0.0709300, 67645.2716012
0.0709400, 60881.2022385
0.0709500, 69976.3589007
0.0709600, 68618.9224777
0.0709700, 73070.4380444
0.0709800, 91112.7775123
0.0709900, 83031.0467054
0.0710000, 93479.6659440
0.0710100, 99105.1307047
0.0710200, 146304.7988277
0.0710300, 193154.9753851
0.0710400, 274847.0524856
0.0710500, 360618.6390663
0.0710600, 374700.2197344
0.0710700, 442269.6418476
0.0710800, 468477.3174829
0.0710900, 12323383.1567101
0.0711000, 807011.3061971
0.0711100, 306064.8299380
0.0711200, 320434.7272020
0.0711300, 398859.9249260
0.0711400, 318849.8524196
0.0711500, 307718.9845460
0.0711600, 255020.0463199
0.0711700, 176104.2927643
0.0711800, 119071.8520264
0.0711900, 128134.5453849
0.0712000, 105900.3804195
0.0712100, 99335.3609748
0.0712200, 99168.3029450
0.0712300, 63284.7101360
0.0712400, 65646.2736566
0.0712500, 50451.2972380
0.0712600, 73991.2445699
0.0712700, 38350.6600334
0.0712800, 40330.0227746
0.0712900, 58085.5585839
0.0713000, 25182.3505059
0.0713100, 54423.7648275
0.0713200, 30761.2259996
0.0713300, 18357.8188519
0.0713400, 53215.0808042
0.0713500, 23004.0897668
