SpinCore Single Pulse NMR & NQR Experiment
ADC Frequency (MHz): 75.00
Blanking Bit: 2.0
Blanking Delay (ms): 3.000
Amplitude: 1.00
Spectrometer Frequency (MHz): 29.9015
Spectral Width (kHz): 3000.00
Number of Scans: 
Pulse-Width (us): 1.5
Pulse Phase (Degrees): 0.00
Transient Delay (us): 20.0
Repetition Delay (s): 0.1
Number of Acquisition Points: 16384.0
BYPASS FIR: YES
Shape: Hard
CYCLOPS: Yes
 
Frequency (kHz), Power Spectral Density Data
1056.8848, 64048.1629
1057.0679, 51327.1563
1057.2510, 104138.0687
1057.4341, 32809.5031
1057.6172, 39378.3665
1057.8003, 76091.8904
1057.9834, 43038.9628
1058.1665, 26693.7650
1058.3496, 49233.0131
1058.5327, 40789.8291
1058.7158, 29323.6464
1058.8989, 37729.7929
1059.0820, 31662.2359
1059.2651, 21989.1425
1059.4482, 17924.9041
1059.6313, 73435.7322
1059.8145, 62564.0093
1059.9976, 22851.1826
1060.1807, 50757.1417
1060.3638, 23444.0822
1060.5469, 37874.9808
1060.7300, 30574.2063
1060.9131, 26443.0430
1061.0962, 49442.0262
1061.2793, 72828.9942
1061.4624, 41681.0322
1061.6455, 47751.9193
1061.8286, 30662.2291
1062.0117, 43946.2184
1062.1948, 7273.6914
1062.3779, 11983.8285
1062.5610, 40977.4884
1062.7441, 84660.9139
1062.9272, 40144.7137
1063.1104, 37778.3868
1063.2935, 52169.5461
1063.4766, 45532.2096
1063.6597, 105763.4248
1063.8428, 53793.6459
1064.0259, 38277.4225
1064.2090, 35062.2346
1064.3921, 34123.7958
1064.5752, 34042.3985
1064.7583, 56962.3437
1064.9414, 42668.9507
1065.1245, 42689.3188
1065.3076, 36349.2123
1065.4907, 53129.1761
1065.6738, 54677.5271
1065.8569, 41314.3490
1066.0400, 92328.1380
1066.2231, 53991.4935
1066.4062, 57704.8265
1066.5894, 71209.3699
1066.7725, 49071.5468
1066.9556, 18632.1800
1067.1387, 19022.9838
1067.3218, 53614.0266
1067.5049, 95661.6232
1067.6880, 20471.3436
1067.8711, 88728.7398
1068.0542, 68996.6468
1068.2373, 30974.8236
1068.4204, 70863.1308
1068.6035, 11729.4293
1068.7866, 22942.2196
1068.9697, 68927.8869
1069.1528, 17175.8074
1069.3359, 44043.1064
1069.5190, 22519.7205
1069.7021, 70950.3399
1069.8853, 75212.9444
1070.0684, 57120.1448
1070.2515, 82701.6268
1070.4346, 22936.4672
1070.6177, 12131.4367
1070.8008, 26938.9365
1070.9839, 37695.8074
1071.1670, 20173.0030
1071.3501, 56714.1324
1071.5332, 66211.2818
1071.7163, 25892.9413
1071.8994, 45004.3361
1072.0825, 84526.0677
1072.2656, 85032.6341
1072.4487, 62249.0821
1072.6318, 50744.6503
1072.8149, 98930.0397
1072.9980, 52331.7411
1073.1812, 44968.5319
1073.3643, 17674.1764
1073.5474, 49185.1910
1073.7305, 43689.6931
1073.9136, 4501.0009
1074.0967, 104537.6073
1074.2798, 16742.5102
1074.4629, 88175.7044
1074.6460, 63088.9575
1074.8291, 71054.7281
1075.0122, 30701.5616
1075.1953, 54539.3919
1075.3784, 39535.6518
1075.5615, 25672.7850
1075.7446, 90407.2794
1075.9277, 97357.5635
1076.1108, 30607.3197
1076.2939, 58551.4050
1076.4771, 99575.2267
1076.6602, 34321.0846
1076.8433, 42724.8044
1077.0264, 48393.5627
1077.2095, 46287.0935
1077.3926, 15101.6529
1077.5757, 18854.0119
1077.7588, 23834.8177
1077.9419, 41699.1111
1078.1250, 22237.4454
1078.3081, 62275.5545
1078.4912, 75105.1220
1078.6743, 32298.9535
1078.8574, 15928.7591
1079.0405, 121462.3359
1079.2236, 47423.5197
1079.4067, 34449.3745
1079.5898, 21879.2020
1079.7729, 45667.1445
1079.9561, 45958.0295
1080.1392, 41266.8143
1080.3223, 31606.5357
1080.5054, 54222.1338
1080.6885, 23078.0217
1080.8716, 34109.3631
1081.0547, 57721.6442
1081.2378, 37072.4427
1081.4209, 68493.1919
1081.6040, 51865.1296
1081.7871, 20034.9142
1081.9702, 28614.1442
1082.1533, 57734.0931
1082.3364, 49881.0696
1082.5195, 43461.1348
1082.7026, 39961.8742
1082.8857, 92596.8312
1083.0688, 32498.0071
1083.2520, 19774.7869
1083.4351, 46298.7165
1083.6182, 64561.5045
1083.8013, 22369.6568
1083.9844, 17444.6046
1084.1675, 62886.6399
1084.3506, 15059.2786
1084.5337, 53706.3911
1084.7168, 21986.5528
1084.8999, 35547.7073
1085.0830, 13541.5571
1085.2661, 118022.9772
1085.4492, 53990.6097
1085.6323, 26373.6832
1085.8154, 16280.0122
1085.9985, 22658.1857
1086.1816, 47058.5936
1086.3647, 68871.4726
1086.5479, 19158.5998
1086.7310, 45035.3783
1086.9141, 78630.2266
1087.0972, 54489.0531
1087.2803, 29213.5236
1087.4634, 41857.9319
1087.6465, 51373.6905
1087.8296, 22926.5171
1088.0127, 32165.1371
1088.1958, 27957.1919
1088.3789, 31137.8305
1088.5620, 24737.2179
1088.7451, 16385.3089
1088.9282, 62468.7901
1089.1113, 15685.0538
1089.2944, 38264.7289
1089.4775, 12264.2184
1089.6606, 72723.4887
1089.8438, 11682.3065
1090.0269, 32845.6114
1090.2100, 27093.1859
1090.3931, 59422.8611
1090.5762, 4047.4397
1090.7593, 59723.0904
1090.9424, 51284.8251
1091.1255, 75406.0632
1091.3086, 48857.4402
1091.4917, 34775.1942
1091.6748, 43104.1470
1091.8579, 45713.7958
1092.0410, 22939.2680
1092.2241, 17981.8284
1092.4072, 18024.1379
1092.5903, 26016.2682
1092.7734, 35111.9831
1092.9565, 40011.9840
1093.1396, 39664.1256
1093.3228, 15477.8258
1093.5059, 39263.5051
1093.6890, 36709.6118
1093.8721, 26394.8094
1094.0552, 50928.4867
1094.2383, 35153.8524
1094.4214, 49781.9924
1094.6045, 87096.5110
1094.7876, 67490.3822
1094.9707, 64337.9583
1095.1538, 56078.6983
1095.3369, 16369.5754
1095.5200, 53085.8256
1095.7031, 37058.6409
1095.8862, 73589.9825
1096.0693, 38573.1970
1096.2524, 53057.6681
1096.4355, 70910.1490
1096.6187, 74146.7000
1096.8018, 86198.0714
1096.9849, 68769.0353
1097.1680, 26870.3181
1097.3511, 39341.6299
1097.5342, 54397.3091
1097.7173, 60100.5820
1097.9004, 39201.6938
1098.0835, 15668.5539
1098.2666, 26214.6756
1098.4497, 15134.4042
1098.6328, 23499.8552
1098.8159, 38877.4058
1098.9990, 26467.9742
1099.1821, 12970.3329
1099.3652, 122274.1459
1099.5483, 47273.1435
1099.7314, 46770.3212
1099.9146, 19301.9145
1100.0977, 26387.9596
1100.2808, 12222.4664
1100.4639, 35294.3460
1100.6470, 45364.8936
1100.8301, 47713.8059
1101.0132, 48368.0145
1101.1963, 80962.4573
1101.3794, 64080.3955
1101.5625, 73493.1740
1101.7456, 63746.3671
1101.9287, 72247.1412
1102.1118, 11300.9249
1102.2949, 19016.9111
1102.4780, 50481.8421
1102.6611, 18544.4292
1102.8442, 65438.5506
1103.0273, 23004.1186
1103.2104, 21474.3376
1103.3936, 66030.7125
1103.5767, 12156.6309
1103.7598, 65630.1770
1103.9429, 47020.2181
1104.1260, 54630.9335
1104.3091, 44416.6463
1104.4922, 55060.0289
1104.6753, 41824.8571
1104.8584, 101877.5153
1105.0415, 17729.4169
1105.2246, 16061.4660
1105.4077, 98690.9898
1105.5908, 87774.0133
1105.7739, 20049.4725
1105.9570, 60022.8282
1106.1401, 40319.3827
1106.3232, 25349.4056
1106.5063, 58133.3982
1106.6895, 58136.2656
1106.8726, 20016.8160
1107.0557, 38630.2579
1107.2388, 30984.6376
1107.4219, 43360.2601
1107.6050, 57155.3343
1107.7881, 84709.6594
1107.9712, 46596.2018
1108.1543, 46334.6286
1108.3374, 36131.9971
1108.5205, 14753.1390
1108.7036, 22913.6297
1108.8867, 102143.7704
1109.0698, 22919.6208
1109.2529, 106272.3327
1109.4360, 25277.1130
1109.6191, 50985.3377
1109.8022, 8650.2240
1109.9854, 40188.6957
1110.1685, 76103.6893
1110.3516, 121518.6117
1110.5347, 38755.7049
1110.7178, 77970.4731
1110.9009, 91703.4359
1111.0840, 29445.4514
1111.2671, 27226.2546
1111.4502, 54562.4640
1111.6333, 61295.7346
1111.8164, 42121.7107
1111.9995, 20533.4096
1112.1826, 58224.5736
1112.3657, 75963.3300
1112.5488, 58567.2151
1112.7319, 153445.9803
1112.9150, 11862.3639
1113.0981, 28102.9525
1113.2812, 96765.1752
1113.4644, 41394.1084
1113.6475, 66983.6241
1113.8306, 56641.7985
1114.0137, 86122.8726
1114.1968, 45683.7289
1114.3799, 2447.9125
1114.5630, 15141.1182
1114.7461, 54832.1210
1114.9292, 55555.8664
1115.1123, 33093.0530
1115.2954, 11087.5023
1115.4785, 27940.1528
1115.6616, 26106.1655
1115.8447, 47004.2027
1116.0278, 9716.7240
1116.2109, 17534.3888
1116.3940, 41660.5391
1116.5771, 113326.9853
1116.7603, 34862.1849
1116.9434, 104349.6679
1117.1265, 89733.4504
1117.3096, 44644.4433
1117.4927, 51020.7057
1117.6758, 75098.8065
1117.8589, 56403.0205
1118.0420, 33608.3678
1118.2251, 44495.0239
1118.4082, 52211.3804
1118.5913, 87204.6783
1118.7744, 88472.4140
1118.9575, 70878.6713
1119.1406, 53092.5849
1119.3237, 65776.3660
1119.5068, 56833.7152
1119.6899, 45536.7801
1119.8730, 28138.9770
1120.0562, 64090.4787
1120.2393, 89495.7328
1120.4224, 45287.9400
1120.6055, 15005.1082
1120.7886, 65660.2015
1120.9717, 108546.4043
1121.1548, 35801.2297
1121.3379, 89382.4821
1121.5210, 66878.8473
1121.7041, 54829.0534
1121.8872, 102673.2942
1122.0703, 33706.5575
1122.2534, 75626.6650
1122.4365, 36911.5816
1122.6196, 73371.5334
1122.8027, 38185.5643
1122.9858, 34664.9280
1123.1689, 72240.1881
1123.3521, 38065.5765
1123.5352, 18807.4916
1123.7183, 14902.6763
1123.9014, 107617.1457
1124.0845, 48425.6473
1124.2676, 40844.3360
1124.4507, 51507.0832
1124.6338, 43352.6002
1124.8169, 26320.4452
1125.0000, 53718.6855
1125.1831, 39662.6475
1125.3662, 30084.8076
1125.5493, 30220.0024
1125.7324, 33731.9346
1125.9155, 39343.3640
1126.0986, 28377.5831
1126.2817, 61659.8080
1126.4648, 86521.5195
1126.6479, 53368.7518
1126.8311, 70997.8378
1127.0142, 50768.7545
1127.1973, 61205.4954
1127.3804, 29388.5830
1127.5635, 82424.6730
1127.7466, 41889.2283
1127.9297, 46332.1488
1128.1128, 33411.3672
1128.2959, 38292.1370
1128.4790, 19457.5368
1128.6621, 44579.8271
1128.8452, 99974.7344
1129.0283, 43645.9962
1129.2114, 67760.5835
1129.3945, 50968.9768
1129.5776, 40478.7445
1129.7607, 73068.1269
1129.9438, 50051.2633
1130.1270, 39244.1654
1130.3101, 13371.9685
1130.4932, 40200.0676
1130.6763, 77243.3994
1130.8594, 30556.7522
1131.0425, 44579.5866
1131.2256, 52539.3785
1131.4087, 64528.5008
1131.5918, 57959.9919
1131.7749, 59931.1742
1131.9580, 31292.1706
1132.1411, 39487.9040
1132.3242, 35229.5158
1132.5073, 23265.7731
1132.6904, 31021.1350
1132.8735, 69089.7322
1133.0566, 35181.1917
1133.2397, 8312.9684
1133.4229, 51816.0111
1133.6060, 36204.7675
1133.7891, 50065.2499
1133.9722, 48253.1449
1134.1553, 43924.4740
1134.3384, 40468.1811
1134.5215, 55552.3512
1134.7046, 49376.2671
1134.8877, 81878.3366
1135.0708, 62245.9121
1135.2539, 17761.7454
1135.4370, 69141.8964
1135.6201, 53316.8426
1135.8032, 42969.5597
1135.9863, 34789.1977
1136.1694, 83962.8060
1136.3525, 112725.3304
1136.5356, 65370.1473
1136.7188, 27114.8229
1136.9019, 178982.2031
1137.0850, 16188.7550
1137.2681, 108452.0498
1137.4512, 24453.4497
1137.6343, 62564.9721
1137.8174, 67791.0938
1138.0005, 36298.8469
1138.1836, 56944.0270
1138.3667, 27385.3697
1138.5498, 29659.7118
1138.7329, 40333.9709
1138.9160, 67811.7412
1139.0991, 76464.0738
1139.2822, 61505.7246
1139.4653, 45521.5985
1139.6484, 109944.4459
1139.8315, 38631.0790
1140.0146, 36512.0030
1140.1978, 42760.6933
1140.3809, 28185.6060
1140.5640, 18498.7118
1140.7471, 12021.5230
1140.9302, 49348.6935
1141.1133, 21220.9588
1141.2964, 46479.4635
1141.4795, 96756.8225
1141.6626, 22670.3248
1141.8457, 23618.0201
1142.0288, 35211.1393
1142.2119, 17490.1766
1142.3950, 126296.1146
1142.5781, 17952.1417
1142.7612, 57129.4839
1142.9443, 65826.7532
1143.1274, 39628.8840
1143.3105, 64357.4878
1143.4937, 34408.3740
1143.6768, 78916.6040
1143.8599, 92909.4832
1144.0430, 29283.1285
1144.2261, 58915.7382
1144.4092, 73626.7627
1144.5923, 27310.8162
1144.7754, 19823.5756
1144.9585, 72402.3059
1145.1416, 75667.7855
1145.3247, 109015.6153
1145.5078, 56959.0345
1145.6909, 43065.7619
1145.8740, 102923.4241
1146.0571, 89563.3340
1146.2402, 42291.0902
1146.4233, 50160.2494
1146.6064, 58722.2175
1146.7896, 33951.1576
1146.9727, 53294.0176
1147.1558, 23307.3260
1147.3389, 54763.2913
1147.5220, 88171.8015
1147.7051, 71719.0882
1147.8882, 12660.2001
1148.0713, 8011.4880
1148.2544, 49183.7359
1148.4375, 89344.6918
1148.6206, 48093.0532
1148.8037, 85388.7290
1148.9868, 2942.6210
1149.1699, 61415.6207
1149.3530, 48874.6560
1149.5361, 69236.7533
1149.7192, 4572.5805
1149.9023, 30578.6946
1150.0854, 32143.7194
1150.2686, 84472.4865
1150.4517, 72206.8516
1150.6348, 66092.5379
1150.8179, 22146.4474
1151.0010, 94068.6684
1151.1841, 63238.8156
1151.3672, 34614.5004
1151.5503, 50114.1208
1151.7334, 77450.0681
1151.9165, 83080.5526
1152.0996, 36383.6063
1152.2827, 24809.5382
1152.4658, 59805.6748
1152.6489, 71107.6247
1152.8320, 28511.3302
1153.0151, 44152.5822
1153.1982, 34296.1468
1153.3813, 58594.4136
1153.5645, 57708.3118
1153.7476, 32494.8793
1153.9307, 73682.4967
1154.1138, 36662.2712
1154.2969, 26757.8015
1154.4800, 10184.0343
1154.6631, 43157.6586
1154.8462, 53575.3898
1155.0293, 93195.3665
1155.2124, 57582.8274
1155.3955, 43234.1943
1155.5786, 58746.2696
1155.7617, 58491.8307
1155.9448, 32316.3614
1156.1279, 82306.2158
1156.3110, 69239.0115
1156.4941, 58414.7263
1156.6772, 33840.1604
1156.8604, 34271.5563
1157.0435, 61562.7698
1157.2266, 36626.1472
1157.4097, 40544.8136
1157.5928, 81416.6315
1157.7759, 51177.2321
1157.9590, 96043.9774
1158.1421, 57320.7551
1158.3252, 31736.5260
1158.5083, 88404.6871
1158.6914, 82422.8415
1158.8745, 55942.3907
1159.0576, 45785.7320
1159.2407, 98052.2463
1159.4238, 78275.4867
1159.6069, 59113.5347
1159.7900, 56884.4771
1159.9731, 55866.3810
1160.1562, 31520.4394
1160.3394, 46354.3951
1160.5225, 83926.2802
1160.7056, 114766.7316
1160.8887, 35462.1904
1161.0718, 88742.0536
1161.2549, 52297.0104
1161.4380, 70617.0492
1161.6211, 4676.3169
1161.8042, 58760.7003
1161.9873, 35762.2413
1162.1704, 44124.1402
1162.3535, 31917.0919
1162.5366, 35796.1766
1162.7197, 57018.1607
1162.9028, 55898.7487
1163.0859, 50982.9755
1163.2690, 15475.0123
1163.4521, 33193.0798
1163.6353, 41803.2882
1163.8184, 66868.6614
1164.0015, 13329.4775
1164.1846, 67246.0798
1164.3677, 74180.8635
1164.5508, 96547.5800
1164.7339, 52060.8751
1164.9170, 28895.1012
1165.1001, 113375.1687
1165.2832, 118968.5707
1165.4663, 31254.5916
1165.6494, 28976.0647
1165.8325, 60191.7399
1166.0156, 40817.6906
1166.1987, 74241.1502
1166.3818, 66924.0105
1166.5649, 47559.8346
1166.7480, 42456.2114
1166.9312, 91587.6612
1167.1143, 38072.2358
1167.2974, 89956.9552
1167.4805, 65707.7301
1167.6636, 98451.1899
1167.8467, 22763.4393
1168.0298, 51792.7289
1168.2129, 30483.2595
1168.3960, 43797.9502
1168.5791, 75532.6689
1168.7622, 57815.2208
1168.9453, 4483.9592
1169.1284, 30919.0020
1169.3115, 15872.6187
1169.4946, 16771.6517
1169.6777, 73604.3365
1169.8608, 37894.1007
1170.0439, 72831.3539
1170.2271, 33278.9900
1170.4102, 45930.9610
1170.5933, 90525.7180
1170.7764, 32393.8003
1170.9595, 49152.4401
1171.1426, 58909.2140
1171.3257, 30573.5463
1171.5088, 89209.8726
1171.6919, 8787.6303
1171.8750, 47837.7647
1172.0581, 72432.5471
1172.2412, 107873.7110
1172.4243, 46255.6006
1172.6074, 19385.2136
1172.7905, 65921.7695
1172.9736, 122309.4885
1173.1567, 109600.8870
1173.3398, 105737.7746
1173.5229, 123225.9170
1173.7061, 84137.6561
1173.8892, 37806.8176
1174.0723, 24110.4989
1174.2554, 87021.7916
1174.4385, 43664.5385
1174.6216, 26846.1023
1174.8047, 139187.1533
1174.9878, 30301.3976
1175.1709, 45746.3804
1175.3540, 89198.8904
1175.5371, 49382.5891
1175.7202, 30717.3836
1175.9033, 129948.6734
1176.0864, 38220.7881
1176.2695, 35115.9129
1176.4526, 65691.2921
1176.6357, 48351.4852
1176.8188, 5823.1702
1177.0020, 57483.0499
1177.1851, 13463.8773
1177.3682, 61644.8221
1177.5513, 60572.5681
1177.7344, 15643.1763
1177.9175, 96068.5499
1178.1006, 9273.3596
1178.2837, 74857.8697
1178.4668, 112683.5305
1178.6499, 15962.2128
1178.8330, 55974.7898
1179.0161, 89956.9951
1179.1992, 39600.8765
1179.3823, 115674.0733
1179.5654, 76230.1588
1179.7485, 109257.0426
1179.9316, 77764.8307
1180.1147, 88023.0725
1180.2979, 40209.6433
1180.4810, 31886.8299
1180.6641, 55665.8454
1180.8472, 53587.9022
1181.0303, 36121.5607
1181.2134, 70369.5938
1181.3965, 84324.5373
1181.5796, 43864.3058
1181.7627, 82313.4029
1181.9458, 37520.6884
1182.1289, 88993.9109
1182.3120, 47388.6425
1182.4951, 48344.7997
1182.6782, 5787.1190
1182.8613, 30099.0371
1183.0444, 36349.3524
1183.2275, 82717.6353
1183.4106, 63485.8232
1183.5938, 80461.9057
1183.7769, 83635.6048
1183.9600, 65984.4382
1184.1431, 9975.1703
1184.3262, 39518.4597
1184.5093, 99644.4826
1184.6924, 32682.9402
1184.8755, 11570.8686
1185.0586, 59957.0379
1185.2417, 113362.8971
1185.4248, 34016.6413
1185.6079, 22865.4822
1185.7910, 68584.8669
1185.9741, 90650.7885
1186.1572, 72489.4196
1186.3403, 41652.0779
1186.5234, 47676.1810
1186.7065, 85331.3102
1186.8896, 145505.0037
1187.0728, 63915.2241
1187.2559, 23107.1759
1187.4390, 130265.7745
1187.6221, 90841.2620
1187.8052, 68501.6178
1187.9883, 44190.3235
1188.1714, 48930.6566
1188.3545, 43770.7647
1188.5376, 64150.9482
1188.7207, 38385.2646
1188.9038, 23184.6412
1189.0869, 35897.7780
1189.2700, 82960.8605
1189.4531, 31733.2858
1189.6362, 25868.7487
1189.8193, 98301.7247
1190.0024, 63161.9743
1190.1855, 33481.5718
1190.3687, 71065.2461
1190.5518, 22981.7082
1190.7349, 47614.0009
1190.9180, 48458.9371
1191.1011, 72815.4149
1191.2842, 99218.8512
1191.4673, 71360.3752
1191.6504, 66718.9279
1191.8335, 116998.1805
1192.0166, 96741.2946
1192.1997, 84960.2407
1192.3828, 5918.6911
1192.5659, 24460.7568
1192.7490, 41402.2206
1192.9321, 27648.5125
1193.1152, 88733.2987
1193.2983, 79816.7296
1193.4814, 70261.9596
1193.6646, 42134.5138
1193.8477, 63257.1322
1194.0308, 38031.2535
1194.2139, 76301.8122
1194.3970, 108633.1052
1194.5801, 52664.9888
1194.7632, 26546.4543
1194.9463, 24412.7912
1195.1294, 37163.5831
1195.3125, 105111.2996
1195.4956, 27969.9441
1195.6787, 42193.3435
1195.8618, 49602.6972
1196.0449, 111223.6004
1196.2280, 109442.7794
1196.4111, 12673.8316
1196.5942, 114938.6170
1196.7773, 57135.4736
1196.9604, 11447.5801
1197.1436, 73655.1483
1197.3267, 14434.8927
1197.5098, 56532.7458
1197.6929, 62908.5328
1197.8760, 72081.7660
1198.0591, 80849.8399
1198.2422, 83418.2513
1198.4253, 45692.7807
1198.6084, 113605.2796
1198.7915, 131034.2013
1198.9746, 29374.4958
1199.1577, 49522.9262
1199.3408, 7446.2327
1199.5239, 76402.1199
1199.7070, 29184.6672
1199.8901, 52866.9885
1200.0732, 24752.0031
1200.2563, 106979.2965
1200.4395, 30619.6867
1200.6226, 56501.0800
1200.8057, 40956.4588
1200.9888, 46618.4648
1201.1719, 44543.2974
1201.3550, 49546.1240
1201.5381, 126080.6202
1201.7212, 29603.6601
1201.9043, 106839.9538
1202.0874, 95502.7483
1202.2705, 124509.3744
1202.4536, 46623.9130
1202.6367, 52064.8124
1202.8198, 81155.9292
1203.0029, 63849.6998
1203.1860, 115938.9383
1203.3691, 24267.8033
1203.5522, 55282.9066
1203.7354, 36716.0507
1203.9185, 79026.3069
1204.1016, 60948.7472
1204.2847, 105233.1499
1204.4678, 191835.5037
1204.6509, 45394.4841
1204.8340, 70707.4528
1205.0171, 107029.5451
1205.2002, 26922.3631
1205.3833, 32197.0598
1205.5664, 63752.0447
1205.7495, 63902.8453
1205.9326, 78668.1717
1206.1157, 136139.6222
1206.2988, 18430.7810
1206.4819, 47804.7373
1206.6650, 63066.2571
1206.8481, 60995.0052
1207.0312, 85971.6882
1207.2144, 58342.2315
1207.3975, 93954.4997
1207.5806, 99066.7316
1207.7637, 67834.3381
1207.9468, 8298.8430
1208.1299, 69099.8094
1208.3130, 64893.1208
1208.4961, 107482.3761
1208.6792, 99848.4595
1208.8623, 88669.2095
1209.0454, 55376.4947
1209.2285, 156615.9748
1209.4116, 85247.9350
1209.5947, 46448.9422
1209.7778, 116715.8210
1209.9609, 99802.1125
1210.1440, 91476.1230
1210.3271, 25812.1284
1210.5103, 45085.0962
1210.6934, 49657.1861
1210.8765, 60518.3614
1211.0596, 29745.4362
1211.2427, 24261.4423
1211.4258, 56850.3401
1211.6089, 79814.1573
1211.7920, 86298.6165
1211.9751, 116296.0880
1212.1582, 45642.3149
1212.3413, 86578.9398
1212.5244, 68572.3911
1212.7075, 53670.5801
1212.8906, 65553.0915
1213.0737, 66592.8400
1213.2568, 113084.4593
1213.4399, 50032.6726
1213.6230, 25951.1771
1213.8062, 22568.4188
1213.9893, 38013.8289
1214.1724, 147042.3253
1214.3555, 142977.7605
1214.5386, 21249.4546
1214.7217, 111639.1257
1214.9048, 52405.2910
1215.0879, 129131.2271
1215.2710, 10960.3334
1215.4541, 82094.7736
1215.6372, 58408.7738
1215.8203, 32888.4323
1216.0034, 13493.1353
1216.1865, 50202.0721
1216.3696, 71967.4560
1216.5527, 63188.9698
